Cycles,DischargeAh_145,DischargeAh_146,DischargeAh_147,DischargeAh_148,DischargeAh_149,DischargeAh_150,DischargeAh_151,DischargeAh_152,DischargeAh_153,DischargeAh_154,DischargeAh_155,DischargeAh_156,DischargeAh_157,DischargeAh_158,DischargeAh_159,DischargeAh_160,DischargeAh_161,DischargeAh_162,DischargeAh_163,DischargeAh_164,DischargeAh_165,DischargeAh_166,DischargeAh_167,DischargeAh_168,DischargeAh_169,DischargeAh_170,DischargeAh_171,DischargeAh_172,DischargeAh_173,DischargeAh_174,DischargeAh_175,DischargeAh_176,DischargeAh_177,DischargeAh_178,DischargeAh_179,DischargeAh_185,DischargeAh_186,DischargeAh_187
71,0.953334006011782,0.953928802577068,0.953033878206618,0.953114265014046,0.953089402904854,0.953693236801327,0.953627953642089,0.953574658678051,0.963221095521488,0.9616932454512,0.961686006571043,0.96217669652774,0.961965935377494,0.962832675368419,0.961080178846694,0.962166523216684,0.953323109915532,0.95262743815524,0.955712916720417,0.954153997509723,0.952742150593346,0.952108956465011,0.953846703857722,0.953625280906856,0.96025741535981,0.958925410388178,0.961464037926747,0.961727101024973,0.960139654431864,0.96118996361652,0.960175943166894,0.960800952850532,0.949923438682383,0.947237835904022,0.950130081740661,0.833202425154152,0.888570897818439,0.89118581367964
72,0.952998791325638,0.953613949143645,0.952742734723661,0.952776120154754,0.952842352815217,0.953419567824911,0.953376282363498,0.95333141952272,0.963079118241395,0.961363746608883,0.961276427761501,0.961935859147412,0.961694278251308,0.962515318514499,0.960829602447277,0.961899072422595,0.952933171018309,0.952225115544339,0.955382427559602,0.953729420626259,0.952399522983132,0.951596968464556,0.953344652350134,0.953219552290514,0.959889231311554,0.95862765872494,0.961154981444747,0.961377810106329,0.959860333694778,0.960976257854579,0.959912022465692,0.960545512870017,0.949603798355519,0.946881349809361,0.949753600519372,0.823290137195638,0.88139883616694,0.884210745986682
73,0.952523418257454,0.953175918903585,0.952245082491166,0.952318810712896,0.952384248726215,0.95287161350051,0.952862799205346,0.952791231043243,0.962762104522434,0.961043712724334,0.961050299952759,0.961657446401848,0.961413467461087,0.96219442236481,0.960464940087183,0.961647023003138,0.952450610055237,0.951711413744377,0.954797621460909,0.953287012128572,0.95191173516588,0.951121001267501,0.952843833627096,0.952695254580812,0.959691387835022,0.958272909734342,0.960948844923643,0.961092080630363,0.959550439061922,0.960662386805051,0.95951390984088,0.960231856335803,0.948893098562222,0.946199804265961,0.948905801725194,0.812618653026574,0.874159557442794,0.876388653177894
74,0.952089448650048,0.952706556907224,0.951877306104134,0.95189252091753,0.951872919649035,0.952588698950566,0.952485753223866,0.952418346652838,0.962274777101574,0.960726340859158,0.960699105387414,0.961297965545461,0.96104584450228,0.961956994606998,0.96028069273467,0.961311746924612,0.952618873474862,0.951832974410554,0.954911879795318,0.95343304690022,0.952129630231455,0.951223829885752,0.953054331588841,0.952946596356841,0.959082479437143,0.957738262929265,0.960488819392375,0.960603489166784,0.959068677578084,0.960398747012503,0.958910790042305,0.959866814782252,0.948242073427763,0.94571729414674,0.948496223253682,0.80213734949248,0.866923945104428,0.867895998819075
75,0.951763741425266,0.952314295605291,0.951502143413094,0.951578638950049,0.951557876944443,0.952301469799642,0.952124993662124,0.952105654693003,0.962280975693844,0.960475223698361,0.960430893504175,0.961153285595854,0.960792789983647,0.961825745722245,0.960049278059914,0.961195051893747,0.952143722277058,0.95146304740866,0.954421060391058,0.953060120209675,0.951737790525464,0.950763564064538,0.95256275874992,0.952494242914725,0.959141329738832,0.957794072812305,0.960267852905724,0.96035904492695,0.958792325180393,0.960151454670452,0.958928642626377,0.959647314612949,0.947721507254915,0.945310652394949,0.94798671654592,NaN,0.860480577626858,0.859804453817643
76,0.951321491125705,0.951925413218254,0.950974638201903,0.951131464640214,0.951100080514332,0.951659518811044,0.951692020729847,0.951257095761527,0.961937986921561,0.960186838266351,0.960094813641642,0.960886115872959,0.960381170381578,0.961449400605515,0.959832308377594,0.96086155289691,0.951718586994812,0.950879617916931,0.953873418965655,0.952468602524096,0.951082248268524,0.950021597088534,0.95184990108445,0.951944625763211,0.958870145182807,0.957493649399346,0.959958499824413,0.95994708361389,0.958413565073569,0.959805483172678,0.958702807437863,0.959298015290756,0.946941927669235,0.949360562987728,0.953648892276407,NaN,0.853554774886968,0.851111705119868
77,0.951120300975558,0.951679981127224,0.950819218055082,0.950922926620723,0.950941943844253,0.951699274777213,0.95144526610627,0.951327783282556,0.961640749663653,0.959898157054411,0.959837863693832,0.96065267521807,0.960008232392041,0.961120246099032,0.959534859451697,0.960593213561977,0.951631830993134,0.950785207856398,0.95372537456462,0.952281370574762,0.951068010806852,0.949806395878481,0.951703816115391,0.951818337327835,0.958722280103186,0.957343140831787,0.959839266901415,0.959725509612777,0.958261289262596,0.959702345621365,0.958481732938434,0.959153959022675,0.945967135768737,0.944147231614063,0.946087125328784,NaN,0.846495760130377,0.84218449004945
78,0.950585429600776,0.951351304860139,0.950524073657455,0.950528270722276,0.950574599128156,0.951390164435607,0.951137053295004,0.951045033198441,0.961355909590285,0.95967602632678,0.959524604068878,0.960338758190394,0.959777619114268,0.960857748329526,0.959294011312493,0.960374040153753,0.950483934857049,0.950041342967685,0.953100332332037,0.951802991407007,0.950409992469621,0.949250074581535,0.951147522087647,0.951377099738222,0.958371248404166,0.957032327281029,0.959497881094523,0.959387802321537,0.957823459201808,0.959452972694705,0.95818597512897,0.958869113742077,0.945317697726269,0.943642500634088,0.945516197762435,NaN,0.839369528301137,0.832977695312176
79,0.950552920216758,0.951077919927704,0.950276324710542,0.950291170057994,0.950343854959754,0.951145156737126,0.950874626833567,0.950714746528131,0.961183529690962,0.959074705728547,0.959078572152553,0.960102062976312,0.959463441742244,0.960279958295298,0.958844447772361,0.960007665145682,0.95060588724375,0.949842341369501,0.952723156970065,0.95136734662506,0.950023723944284,0.948697755596078,0.950611877201098,0.950829026455111,0.958160688530786,0.956662735236431,0.959091243439223,0.959022175518093,0.957534639778657,0.959167040924208,0.95785332197909,0.958512091815822,0.945198665826989,0.943489494135756,0.945195409029503,NaN,0.831225263353435,0.822392029616417
80,0.950261869222109,0.950839860014628,0.950086435145019,0.950041477259989,0.950157413671684,0.951002774904801,0.950679804378589,0.950690669555903,0.960735460021146,0.958875350055548,0.958797320133555,0.959695834815144,0.959060089965754,0.960253413577033,0.95862954166039,0.959678608853066,0.950566059755435,0.949749165427406,0.952633163174416,0.951259742056477,0.949895896299281,0.94858014921233,0.950490756119157,0.95078888587663,0.957745483387211,0.956314814050672,0.958652869657653,0.958484873416199,0.956967093286299,0.958734279325617,0.957523346716821,0.958034775480138,0.944553989060492,0.943021268855591,0.944926175628649,NaN,0.823359643725072,0.812483677120164
81,0.950010074842122,0.950496132217554,0.949743895296679,0.949654806617074,0.949848831803807,0.950655757711733,0.950237920009096,0.950406684755264,0.960484269448674,0.958566260028419,0.958421230763577,0.959546716830272,0.958841878426349,0.959990620866213,0.958332092734493,0.95949112673495,0.950071766664022,0.949353013408697,0.952157393927108,0.950892964198423,0.949213117159144,0.947975184437289,0.950014593087099,0.950406932833696,0.957579578767876,0.956049123384074,0.958417963003388,0.958153997494966,0.956697271235277,0.958530382033974,0.957350771737455,0.957771909918794,0.944204511404208,0.942790171903753,0.944443401315297,NaN,0.815273429885566,0.802347609900742
82,0.949678540463602,0.950097727433994,0.949359191962963,0.949399892690451,0.949475949227669,0.950352194714244,0.949982253948304,0.949947987566405,0.95992196857845,0.958111942055529,0.95805995972969,0.959062970986492,0.958417561806425,0.959568854787119,0.957986297303297,0.959125640267723,0.949742649590039,0.948859057503749,0.951712339285824,0.950463160807342,0.948990579443024,0.947496754279318,0.949478023612139,0.949885105313439,0.957288284561023,0.955746325082475,0.958038315885385,0.957774113919332,0.95624044380236,0.958266742241426,0.956995207771349,0.957484985475564,0.943788693302726,0.94236257905468,0.944000089107981,NaN,0.807530634180859,NaN
83,0.949192126472545,0.949623143478249,0.9488938548105,0.948863037818477,0.948968004398291,0.94989607975355,0.949531150850658,0.949506267729758,0.959992514461906,0.957849289477452,0.957826126386181,0.958994921112444,0.958158601698093,0.959404572475192,0.957871326955329,0.958862928358136,0.949731534942137,0.948922614603323,0.95157750216538,0.950392756675326,0.949041958109055,0.947273856316402,0.949445663017727,0.949831687466691,0.956993441592259,0.955390982369717,0.957671719137062,0.957331559949282,0.95586494886887,0.957882725767951,0.956664934966012,0.957117270712915,0.942961818375732,0.941822294697499,0.943376969723972,NaN,NaN,NaN
84,0.949078343628483,0.94938446921701,0.948624870239566,0.948711625088567,0.948683112265037,0.949697299922707,0.949207573492469,0.949245742543084,0.95960525003055,0.957647271785079,0.957504864859739,0.958825979903393,0.957934484568989,0.959215515092884,0.957506369799471,0.95868166602593,0.949407048971447,0.948600201161306,0.951274656149986,0.950054570888353,0.94862938123063,0.946963215370846,0.949153184883473,0.949574787764411,0.956989892830348,0.955244926718358,0.95743443968831,0.956976922741066,0.955626591215437,0.957729951412405,0.956562877693732,0.956858266453602,0.942969118998888,0.941763885577804,0.943243625994708,NaN,NaN,NaN
85,0.948681177097323,0.949034597938309,0.948356808956632,0.948278885663733,0.94838745207059,0.949381409493848,0.94893746475757,0.949004664141671,0.959339891247175,0.95723761658166,0.957121069954994,0.958432178240964,0.957510167949066,0.958860110809452,0.957228672189764,0.958393482612144,0.949201736725483,0.948336408345109,0.950929731124339,0.949782485050651,0.948354226808336,0.946575299026545,0.94882341501661,0.949324681083104,0.956657787861519,0.95483288353932,0.957149407750496,0.956617533275455,0.955266234812863,0.957449964169361,0.956224571225562,0.956527085548632,0.942181603953256,0.941332483438316,0.942698476094397,NaN,NaN,NaN
86,0.948368350949228,0.948737867775688,0.948101058180378,0.947953025812953,0.948153323654385,0.949095413086061,0.948647382111673,0.948663573701773,0.958916320775379,0.956932371693624,0.956867083674402,0.958198441717058,0.957278078273867,0.958572837969565,0.956830697908336,0.958094340527947,0.949131961435877,0.948209294145959,0.950794586857834,0.949707776735892,0.948304395692487,0.946430907942833,0.948629867842414,0.949168750374388,0.956352002876863,0.954659516668601,0.956856960829909,0.956194285351078,0.954871445673304,0.957170274152689,0.955987429400469,0.956245507523598,0.941932747929162,0.941046786657198,0.942315948260087,NaN,NaN,NaN
87,0.948012587878845,0.948332397988256,0.947693888171973,0.947609966950256,0.947754290072494,0.948637140824878,0.948231924762887,0.948332978352333,0.958440505025878,0.956434278291055,0.956411864389701,0.957888666855628,0.956871478423042,0.95792396707865,0.956605473944624,0.957840810207083,0.949011552750273,0.948072615528912,0.950508941021813,0.949434461131693,0.948145926553887,0.946084554063993,0.948375606029179,0.949031037312829,0.955770301653634,0.954254598155483,0.956216306318277,0.955754998557987,0.954205943980905,0.956558582277759,0.955453934679775,0.955613145060207,0.941036675791388,0.9402890553055,0.941613586421217,NaN,NaN,NaN
88,0.94776539388339,0.948089116115796,0.947636336553249,0.947445347836195,0.947575540256704,0.948562559865089,0.948097331331845,0.948141288611901,0.958413939630434,0.956221908301123,0.956102457532131,0.957683333757412,0.956603069371191,0.958029261127767,0.956318048074704,0.957482135886328,0.948335720409797,0.947482706915383,0.94988328449711,0.949087666979232,0.947430958369971,0.945289017688062,0.947652269695043,0.948338457947186,0.955840093971215,0.953958033936565,0.956190798777536,0.95534155216449,0.954091069246312,0.956667069903779,0.955438462440246,0.955655322359315,0.940653234366509,0.940015738718231,0.941177593798085,NaN,NaN,NaN
89,0.947405643813081,0.947868257951278,0.947310108126258,0.947186748407018,0.947335873980457,0.948259305053384,0.94790189429499,0.947826744577279,0.9581131603198,0.955986763256561,0.955618194308692,0.957343084387169,0.956130031636244,0.957685654496896,0.956032096183604,0.95720194934014,0.948115279893077,0.947281854139542,0.949696232546425,0.948660630562772,0.947266918050718,0.945007316533272,0.94737982430971,0.948125404107554,0.955450321621335,0.953624955804807,0.955759246780118,0.954861277151354,0.953620587452176,0.956302075918155,0.955072484466764,0.955241568995527,0.940196469291674,0.939545926233726,0.940716141751704,NaN,NaN,NaN
90,0.947364853736908,0.947504256664833,0.946976801157926,0.946825262031553,0.946973144147728,0.947926772592175,0.947482442164004,0.94766839218301,0.957810019640682,0.955573854473908,0.955399179301274,0.957159645596256,0.95590886730199,0.957379210471596,0.955793016818983,0.956894514208064,0.947914907490624,0.94706650047205,0.949440687024308,0.948404224247921,0.94696762184559,0.944738545923292,0.947177955839808,0.947998189351137,0.95526489881149,0.953263675870449,0.955399768415258,0.954360805044284,0.953272698075062,0.955943026459983,0.954805290791816,0.9550048414787,0.939620672317561,0.939215470290233,0.94032120244856,NaN,NaN,NaN
91,0.946953272667551,0.947181109531212,0.946647187341598,0.946461318654386,0.946690405626712,0.947586227300576,0.947193281390922,0.94729705118826,0.95760162887198,0.955357935124813,0.955171866025645,0.95692709254842,0.955770971782502,0.957279815248761,0.955570446017147,0.956771895571572,0.947478966300696,0.946594141639773,0.949188212962792,0.948224985780825,0.946558449577565,0.944346627267502,0.946838940088828,0.947706398222946,0.954994897176102,0.95295761209697,0.955052747221458,0.9538956778516,0.952831306006999,0.955629452636829,0.9545461307797,0.954646037413046,0.93873539240532,0.938158074759229,0.939883936854266,NaN,NaN,NaN
92,0.946495381060585,0.946803899759268,0.946329268506615,0.946151736439884,0.946367979108731,0.947342144159448,0.946915490382562,0.947025413552866,0.95710190426658,0.955025478483193,0.954778291019081,0.956642762422504,0.955365553049617,0.95695508486199,0.955289800449799,0.956549464180253,0.94737245092497,0.946534595425123,0.948773565781472,0.94782961585169,0.946264724553091,0.943878972563539,0.946427190049456,0.947346368111336,0.954621685715139,0.952515585948853,0.954657676939285,0.953405007275409,0.952405052469851,0.955306070343377,0.954147125525684,0.954342182645527,0.938660164244976,0.938433295991706,0.939537370455294,NaN,NaN,NaN
